97611,-18513,-69799,97903
97534,-18646,-69879,97779
97321,-18830,-70097,97583
97512,-18695,-69982,97761
97691,-18512,-69847,97894
97865,-18380,-69747,98045
97729,-18544,-69854,97891
97583,-18610,-69936,97753
97560,-18611,-69968,97781
97474,-18713,-70056,97693
97484,-18705,-70074,97643
97566,-18604,-69948,97746
97421,-18763,-70061,97626
97576,-18657,-69961,97698
97686,-18519,-69820,97801
97691,-18476,-69790,97858
97830,-18277,-69712,98021
97659,-18375,-69819,97839
97548,-18511,-69909,97712
97530,-18532,-69923,97748
97551,-18569,-69931,97721
97566,-18544,-69978,97666
97524,-18604,-70022,97633
97656,-18522,-69943,97738
97661,-18556,-69971,97714
97737,-18510,-69896,97829
97704,-18501,-69944,97828
97773,-18385,-69909,97895
97648,-18438,-70042,97741
97687,-18427,-69986,97836
97654,-18483,-70012,97861
97654,-18483,-70012,97861
97583,-18547,-70086,97659
97681,-18512,-70025,97737
97783,-18389,-69945,97824
97733,-18405,-69979,97826
97730,-18372,-69918,97923
97699,-18424,-69989,97803
97592,-18489,-70041,97679
97447,-18678,-70221,97513
97541,-18547,-70116,97608
97541,-18547,-70116,97608
97648,-18420,-69992,97766
97704,-18353,-69942,97851
97702,-18354,-69948,97804
97620,-18420,-70006,97771
97842,-18209,-69855,97986
97740,-18322,-69929,97880
97569,-18444,-70025,97761
97778,-18267,-69803,97979
97635,-18390,-69911,97847
97564,-18443,-69991,97750
97580,-18445,-70029,97776
97653,-18412,-69985,97879
97591,-18434,-70018,97805
97541,-18502,-70034,97718
97654,-18379,-69924,97869
97549,-18406,-69956,97747
97493,-18460,-69953,97678
97352,-18511,-70083,97612
97436,-18414,-70016,97764
97461,-18402,-69986,97770
97469,-18379,-70016,97775
97590,-18277,-69933,97859
97464,-18423,-70026,97676
97571,-18356,-69934,97734
97543,-18373,-69931,97679
97426,-18447,-69971,97563
97469,-18431,-69952,97571
97480,-18391,-69932,97614
97466,-18402,-69982,97581
97424,-18417,-70025,97536
97496,-18404,-70022,97581
97684,-18337,-69947,97731
97611,-18436,-70069,97702
97834,-18227,-69861,97960
97808,-18268,-69909,97944
97578,-18442,-70081,97654
97584,-18416,-69987,97655
97495,-18447,-69984,97614
97418,-18537,-69991,97608
97441,-18547,-69911,97721
97525,-18571,-69915,97850
97568,-18561,-69902,97948
97631,-18436,-69857,97963
97588,-18257,-69874,97768
97628,-18207,-69924,97744
97487,-18377,-70109,97635
97551,-18345,-70033,97738
97672,-18262,-69884,97886
97508,-18386,-70040,97739
97499,-18366,-70016,97737
97498,-18382,-70062,97717
97500,-18403,-70044,97696
97603,-18306,-70010,97791
97797,-18132,-69869,97963
97785,-18141,-69872,97986
97590,-18306,-70059,97724
97559,-18370,-70114,97669
97509,-18422,-70144,97653
97543,-18377,-70074,97659
97568,-18390,-70050,97701
97568,-18390,-70050,97701
97549,-18461,-70129,97680
97553,-18404,-70106,97705
97664,-18265,-69959,97846
97783,-18194,-69855,97911
97576,-18322,-69962,97734
97363,-18467,-70131,97529
97303,-18503,-70176,97466
97455,-18316,-70025,97641
97443,-18320,-69984,97663
97443,-18320,-69984,97663
97530,-18228,-69927,97788
97737,-18024,-69799,97986
97671,-18111,-69876,97925
97514,-18286,-70042,97763
97365,-18312,-70133,97742
97474,-18127,-69981,97949
97384,-18212,-70026,97864
97288,-18261,-70021,97806
97301,-18246,-70003,97839
97324,-18257,-70002,97782
97298,-18304,-69982,97676
97120,-18466,-70174,97440
97257,-18324,-70071,97658
97382,-18227,-69968,97824
97236,-18323,-70074,97678
97212,-18361,-70142,97545
97291,-18296,-70122,97585
97333,-18245,-70099,97598
97348,-18243,-70110,97601
97389,-18264,-70077,97603
97458,-18276,-70027,97592
97706,-18079,-69849,97828
97577,-18159,-69962,97711
97432,-18274,-70134,97531
97435,-18232,-70098,97511
97378,-18230,-70086,97461
97356,-18191,-70069,97461
97349,-18274,-70109,97442
97343,-18292,-70103,97419
97364,-18242,-70060,97480
97381,-18240,-70036,97469
97403,-18256,-70090,97444
97451,-18214,-70021,97542
97305,-18342,-70157,97388
97198,-18408,-70240,97224
97337,-18262,-70099,97327
97396,-18223,-70001,97365
97367,-18234,-70024,97328
97358,-18243,-70001,97331
97353,-18262,-70013,97329
97378,-18266,-70006,97310
97466,-18274,-69971,97358
97303,-18382,-70102,97233
97353,-18264,-69966,97443
97464,-18144,-69814,97689
97357,-18312,-69922,97686
97271,-18389,-69919,97752
97264,-18446,-69852,97864
97287,-18444,-69763,97986
97215,-18472,-69696,98078
97193,-18531,-69561,98265
97093,-18574,-69377,98417
96867,-18607,-69312,98424
96918,-18388,-68928,98762
96439,-18564,-68894,98589
96063,-18540,-68778,98508
96048,-18377,-68654,98588
96079,-18387,-68738,98513
96116,-18317,-68846,98390
96151,-18236,-68909,98140
96174,-18131,-69024,97782
96139,-18136,-69319,97232
96496,-17706,-69247,97096
96271,-17961,-69672,96455
96354,-17846,-69684,96349
96628,-17589,-69579,96479
96653,-17674,-69799,96333
96792,-17783,-69919,96431
96913,-17834,-69989,96566
96969,-17872,-70002,96699
97028,-17929,-70037,96816
97252,-17827,-69930,97046
97225,-17946,-70048,97026
97014,-18108,-70181,96914
97240,-17908,-69922,97263
97286,-17916,-69889,97314
97169,-18036,-69962,97175
97143,-18099,-69959,97203
97143,-18126,-69979,97216
97113,-18156,-69967,97219
97191,-18112,-69922,97281
97411,-17943,-69819,97453
97448,-17900,-69811,97511
97045,-18287,-70173,97116
97263,-18014,-69929,97390
97185,-18122,-69956,97323
97161,-18188,-70034,97266
97170,-18181,-70021,97283
97167,-18141,-69956,97283
97140,-18094,-69956,97253
97149,-18076,-69932,97268
97265,-17978,-69844,97358
97221,-18094,-69872,97241
97180,-18157,-69932,97186
97052,-18304,-70071,97114
97077,-18293,-70014,97127
97145,-18224,-69952,97196
97193,-18194,-69997,97214
97202,-18155,-70015,97189
97209,-18183,-70023,97179
97301,-18134,-69957,97247
97256,-18156,-70003,97209
97166,-18157,-70039,97131
97305,-18066,-69869,97275
97419,-17939,-69785,97401
97298,-18029,-69862,97309
97153,-18144,-69959,97209
97190,-18149,-69951,97253
97186,-18162,-69976,97262
97188,-18215,-69959,97229
97329,-18089,-69832,97317
97312,-18126,-69846,97289
97224,-18229,-69926,97189
96936,-18456,-70174,96912
97011,-18317,-70089,96969
97118,-18257,-69969,97003
97132,-18244,-69914,97064
97079,-18214,-69902,97089
97079,-18236,-69921,97109
97148,-18219,-69895,97111
97212,-18157,-69830,97177
97212,-18157,-69830,97177
97045,-18266,-69952,97003
97026,-18281,-69991,96984
97086,-18214,-69900,97127
97224,-18119,-69795,97239
97111,-18134,-69911,97088
97019,-18155,-69920,97071
97079,-18163,-69901,97141
97092,-18157,-69872,97152
97003,-18243,-69937,97009
97003,-18243,-69937,97009
97065,-18117,-69946,97093
97059,-18125,-69972,97064
97138,-18006,-69891,97179
97189,-17929,-69847,97203
97038,-17996,-69956,97038
97016,-17997,-69989,97031
96996,-17990,-70001,97053
96976,-18037,-70041,96984
96743,-18264,-70187,96715
96885,-18090,-69976,96909
96986,-17972,-69863,97055
96810,-18112,-69996,96920
96569,-18387,-70226,96688
96796,-18111,-69969,96916
96904,-17946,-69835,97033
96877,-17968,-69844,97074
96899,-17926,-69819,97089
96901,-17909,-69824,97083
96847,-17977,-69868,97107
96828,-18011,-69874,97028
96859,-17985,-69846,97027
96736,-18033,-69896,96897
96732,-18011,-69879,96945
96680,-18070,-69961,96970
96699,-18007,-69886,96979
96791,-17912,-69801,97045
96815,-17917,-69780,97041
96812,-17958,-69826,97066
96883,-17866,-69745,97098
96801,-17936,-69779,97056
96801,-17936,-69779,97056
96672,-18062,-69891,96933
96819,-17844,-69730,97164
96904,-17701,-69655,97182
96753,-17846,-69785,97015
96673,-17867,-69788,96999
96713,-17857,-69785,97014
96676,-18056,-69901,96939
96704,-18054,-69964,96972
96852,-17937,-69859,97044
96852,-17937,-69859,97044
96729,-18042,-69922,96850
96983,-17736,-69583,97159
96929,-17728,-69539,97055
96708,-17907,-69647,96830
96696,-17993,-69655,96852
96725,-18068,-69657,96934
96725,-18068,-69657,96934
96688,-17986,-69714,96833
96639,-17827,-69749,96618
96639,-17827,-69749,96618
96856,-17624,-69604,96861
96728,-17754,-69701,96870
96725,-17707,-69673,96928
96623,-17809,-69742,96779
96608,-17826,-69748,96786
96641,-17876,-69750,96757
96798,-17769,-69606,96849
96682,-17844,-69730,96696
96677,-17904,-69790,96708
96677,-17904,-69790,96708
96566,-18047,-69954,96551
96594,-17966,-69944,96675
96667,-17865,-69855,96829
96664,-17890,-69900,96726
96680,-17858,-69837,96766
96737,-17852,-69802,96841
96974,-17627,-69589,97099
96865,-17771,-69726,96923
96782,-17908,-69842,96788
96782,-17908,-69842,96788
96733,-17911,-69929,96732
96726,-17919,-69974,96697
96631,-17969,-70078,96588
96653,-17886,-70044,96631
96761,-17802,-69970,96737
96744,-17787,-69938,96742
96866,-17753,-69842,96788
96821,-17784,-69880,96732
96806,-17829,-69932,96672
96806,-17829,-69932,96672
96811,-17912,-69976,96556
97055,-17628,-69727,96843
97055,-17628,-69727,96843
96876,-17666,-69852,96590
96845,-17770,-69953,96536
96867,-17824,-70007,96515
96867,-17824,-70007,96515
96846,-17829,-70018,96505
96887,-17792,-70011,96509
97014,-17660,-69914,96629
96937,-17774,-70028,96509
97084,-17652,-69974,96668
97084,-17652,-69974,96668
97085,-17657,-69994,96627
96974,-17691,-70001,96564
96899,-17752,-70038,96538
96908,-17750,-70011,96538
96803,-17818,-70108,96524
96859,-17751,-70017,96561
96859,-17751,-70017,96561
96951,-17707,-69966,96675
97016,-17586,-69828,96733
97016,-17586,-69828,96733
96913,-17678,-69977,96579
96858,-17726,-70030,96522
96834,-17764,-69979,96546
96834,-17764,-69979,96546
96781,-17867,-70092,96420
96824,-17774,-70116,96478
96796,-17732,-70058,96541
96703,-17816,-70144,96469
96832,-17708,-70000,96650
96803,-17754,-70001,96624
96803,-17754,-70001,96624
96780,-17694,-69962,96598
96784,-17697,-70016,96563
96759,-17742,-69981,96596
96779,-17691,-69966,96614
96779,-17691,-69966,96614
96858,-17611,-69936,96686
96943,-17487,-69843,96720
97000,-17419,-69751,96852
96871,-17494,-69841,96683
96749,-17599,-69986,96538
96593,-17780,-70189,96314
96593,-17780,-70189,96314
96721,-17672,-70114,96481
96721,-17672,-70114,96481
96794,-17546,-69999,96546
96794,-17546,-69999,96546
96669,-17627,-70094,96438
96754,-17569,-70037,96590
96701,-17664,-70032,96501
96701,-17664,-70032,96501
96863,-17525,-69928,96649
96863,-17525,-69928,96649
96749,-17651,-70050,96424
96743,-17700,-70076,96358
96684,-17623,-70065,96356
96721,-17581,-69982,96389
96693,-17641,-69999,96402
96811,-17521,-69894,96566
96811,-17521,-69894,96566
96712,-17571,-69935,96432
96712,-17571,-69935,96432
96648,-17684,-70039,96312
96721,-17659,-70016,96283
96700,-17702,-70061,96241
96700,-17702,-70061,96241
96671,-17683,-70082,96247
96634,-17662,-70017,96231
96634,-17662,-70017,96231
96681,-17582,-69979,96316
96681,-17582,-69979,96316
96631,-17587,-70006,96231
96631,-17587,-70006,96231
96713,-17615,-70041,96311
96713,-17615,-70041,96311
96749,-17556,-69939,96429
96815,-17466,-69864,96476
96613,-17574,-70027,96324
96613,-17574,-70027,96324
96618,-17576,-69977,96328
96657,-17575,-70002,96298
96594,-17664,-70002,96288
96594,-17664,-70002,96288
96643,-17641,-70006,96322
96673,-17637,-70049,96326
96738,-17578,-69947,96449
96736,-17659,-69987,96362
96724,-17676,-70029,96351
96724,-17676,-70029,96351
96848,-17587,-69919,96460
96874,-17563,-69870,96481
96666,-17682,-70019,96303
96560,-17778,-70160,96234
96703,-17658,-70080,96358
96778,-17615,-70062,96346
96738,-17708,-70081,96288
96714,-17716,-70112,96312
96723,-17631,-70029,96394
96679,-17604,-70041,96349
96590,-17661,-70081,96274
96590,-17661,-70081,96274
96611,-17591,-70026,96247
96646,-17546,-70042,96270
96646,-17582,-70041,96266
96594,-17633,-70091,96178
96646,-17597,-70082,96184
96715,-17534,-70035,96272
96645,-17564,-69992,96180
96645,-17564,-69992,96180
96602,-17565,-69996,96166
96602,-17565,-69996,96166
96547,-17546,-70028,96214
96660,-17439,-69943,96339
96630,-17531,-70010,96230
96575,-17544,-70061,96118
96581,-17562,-70047,96057
96632,-17474,-70007,96113
96624,-17507,-70004,96109
96624,-17507,-70004,96109
96685,-17469,-69992,96132
96685,-17469,-69992,96132
96601,-17564,-70054,96046
96593,-17540,-70031,96129
96593,-17540,-70031,96129
96586,-17600,-70090,96081
96700,-17512,-69999,96123
96696,-17499,-69973,96106
96595,-17516,-70074,96036
96595,-17516,-70074,96036
96757,-17347,-69954,96202
96757,-17347,-69954,96202
96847,-17181,-69840,96312
96600,-17481,-70031,96008
96600,-17481,-70031,96008
96612,-17524,-70059,95969
96563,-17546,-70104,95947
96549,-17524,-70137,95944
96531,-17492,-70052,95963
96531,-17492,-70052,95963
96521,-17490,-70096,95986
96521,-17490,-70096,95986
96685,-17311,-69958,96107
96753,-17221,-69875,96174
96602,-17412,-70024,95955
96568,-17418,-70041,95982
96506,-17429,-70052,95951
96519,-17414,-70041,95943
96514,-17426,-70097,95971
96514,-17426,-70097,95971
96496,-17552,-70141,96151
96496,-17552,-70141,96151
96636,-17442,-69932,96404
96612,-17469,-69902,96556
96505,-17584,-69944,96609
96347,-17682,-69998,96668
96402,-17641,-69838,96906
96333,-17617,-69664,97048
95969,-17541,-69327,97160
95969,-17541,-69327,97160
95588,-17326,-68789,97388
95588,-17326,-68789,97388
95618,-17224,-68531,97484
95547,-17424,-68682,97301
95417,-17523,-68916,97028
95416,-17460,-69005,96714
95436,-17302,-69064,96393
95438,-17144,-69153,95962
95427,-17077,-69297,95500
95478,-16994,-69452,95138
95573,-16978,-69507,95011
95821,-16914,-69473,95066
96108,-16776,-69511,95128
96143,-16843,-69716,95031
96099,-16964,-69939,94793
96236,-16999,-69944,94941
96294,-17134,-70050,95071
96385,-17201,-70077,95223
96424,-17247,-70102,95293
96431,-17228,-70033,95383
96228,-17504,-70139,95358
96228,-17504,-70139,95358
96476,-17252,-69874,95708
96476,-17252,-69874,95708
96451,-17324,-69934,95674
96503,-17294,-69932,95663
96364,-17323,-69951,95584
96306,-17382,-69963,95635
96288,-17340,-69932,95669
96299,-17336,-69905,95659
96319,-17305,-69849,95689
96527,-17087,-69696,95957
96336,-17295,-69891,95631
96336,-17295,-69891,95631
96363,-17304,-69875,95628
96451,-17266,-69856,95701
96339,-17317,-69943,95647
96373,-17331,-69924,95646
96415,-17327,-69927,95667
96349,-17309,-69936,95664
96349,-17309,-69936,95664
96263,-17412,-70003,95642
96318,-17314,-69972,95594
96318,-17314,-69972,95594
96450,-17242,-69881,95698
96396,-17231,-69927,95656
96321,-17307,-69969,95560
96342,-17296,-69942,95600
96324,-17273,-69981,95596
96275,-17249,-69964,95520
96275,-17249,-69964,95520
96231,-17275,-70004,95478
96476,-17026,-69754,95715
96382,-17115,-69836,95599
96382,-17144,-69779,95576
96353,-17181,-69773,95544
96218,-17238,-69879,95443
96189,-17274,-69938,95376
96236,-17264,-69872,95396
96216,-17231,-69849,95439
96231,-17214,-69840,95480
96161,-17289,-69935,95415
95800,-17650,-70291,94966
96052,-17427,-70063,95191
96132,-17392,-70026,95186
96259,-17271,-69934,95296
96286,-17195,-69874,95361
96242,-17267,-69872,95331
96196,-17279,-69866,95339
96178,-17250,-69836,95401
96178,-17250,-69836,95401
96188,-17252,-69809,95461
96439,-16976,-69603,95641
96410,-16969,-69624,95544
96199,-17175,-69787,95309
96146,-17242,-69854,95292
96123,-17279,-69802,95313
96119,-17269,-69764,95299
96098,-17270,-69788,95323
96058,-17229,-69789,95414
96163,-17156,-69655,95481
96163,-17156,-69655,95481
96199,-17174,-69674,95439
95882,-17485,-70017,95018
96129,-17223,-69762,95288
96163,-17218,-69782,95366
96147,-17257,-69824,95314
96125,-17249,-69820,95279
96183,-17197,-69768,95316
96065,-17221,-69844,95226
95929,-17396,-69937,95094
95929,-17396,-69937,95094
96107,-17154,-69826,95256
96275,-17005,-69696,95381
96235,-17064,-69711,95332
96122,-17175,-69774,95183
96060,-17177,-69850,95203
96045,-17198,-69854,95199
96014,-17131,-69776,95223
96036,-17119,-69720,95238
96036,-17119,-69720,95238
96108,-17031,-69626,95325
95876,-17211,-69813,95098
96025,-17084,-69617,95252
95852,-17220,-69776,95073
95878,-17124,-69718,95154
95849,-17166,-69724,95149
95830,-17161,-69698,95116
95866,-17142,-69697,95096
95916,-17097,-69641,95123
95916,-17097,-69641,95123
95737,-17197,-69686,95049
95737,-17197,-69686,95049
95631,-17317,-69826,94842
95713,-17215,-69758,94936
95815,-17121,-69638,95011
95828,-17106,-69609,95006
95818,-17039,-69597,94993
95748,-17082,-69649,94913
95748,-17082,-69649,94913
95678,-17122,-69683,94864
95743,-17028,-69615,94958
95599,-17162,-69754,94774
95859,-16914,-69544,94948
95852,-16938,-69544,94956
95754,-17022,-69641,94861
95716,-17094,-69657,94813
95734,-17076,-69619,94823
95724,-17066,-69629,94801
95743,-17057,-69657,94796
95610,-17167,-69741,94691
95731,-16992,-69632,94933
95731,-16992,-69632,94933
95888,-16846,-69493,95092
95851,-16922,-69579,94981
95795,-16970,-69734,94888
95804,-17032,-69779,94877
95816,-17065,-69761,94850
95834,-17080,-69756,94860
95865,-17027,-69756,94912
96096,-16756,-69518,95268
95828,-17117,-69875,94879
95828,-17117,-69875,94879
95769,-17232,-69938,94688
95687,-17292,-70023,94631
95810,-17090,-69914,94801
95853,-17006,-69850,94888
95878,-17037,-69849,94874
95912,-17021,-69897,94842
95931,-17017,-69901,94847
95941,-16989,-69894,94823
95983,-16943,-69843,94889
96118,-16869,-69749,94924
95996,-17042,-69917,94688
96057,-17008,-69871,94743
95992,-17037,-69939,94741
95984,-17036,-69966,94696
96036,-17011,-69969,94683
96031,-17024,-69964,94702
96020,-17024,-69959,94680
95946,-17140,-70050,94578
95987,-17101,-69994,94666
95987,-17101,-69994,94666
96088,-17028,-69904,94776
96118,-16998,-69918,94821
96101,-17026,-69940,94751
96084,-17032,-69947,94722
96061,-17046,-69981,94680
96010,-17047,-69994,94619
96002,-17006,-69962,94581
96055,-16988,-69908,94699
96055,-16988,-69908,94699
96139,-16912,-69815,94862
96136,-16905,-69871,94824
96401,-16631,-69666,95062
96153,-16845,-69886,94822
96006,-16962,-69985,94656
96022,-16930,-69992,94604
95963,-16942,-70009,94593
95954,-16942,-70012,94579
95963,-16924,-69935,94601
95963,-16924,-69935,94601
96048,-16889,-69869,94642
96091,-16851,-69816,94703
95887,-16974,-70034,94539
95881,-16976,-70036,94441
95997,-16943,-70031,94494
96030,-16917,-70041,94521
96030,-16917,-70041,94521
95868,-17082,-70203,94413
95973,-16994,-70097,94531
96022,-16908,-70041,94653
95848,-17071,-70196,94484
95898,-17065,-70154,94480
95779,-17184,-70250,94269
95948,-17012,-70131,94400
96050,-16902,-70067,94492
95991,-16913,-70084,94498
95991,-16913,-70084,94498
96163,-16755,-69909,94661
96238,-16637,-69817,94765
96020,-16874,-70038,94560
95974,-16893,-70050,94549
95862,-17089,-70172,94303
95689,-17211,-70298,94174
95924,-16884,-70122,94471
96013,-16852,-70077,94556
95994,-16831,-70088,94570
95992,-16832,-70072,94581
96046,-16789,-70023,94620
96076,-16761,-70006,94677
96014,-16843,-70043,94626
96094,-16781,-69994,94756
96042,-16834,-70034,94603
95893,-17006,-70209,94378
95828,-16967,-70207,94343
95890,-16887,-70087,94421
95894,-16877,-70029,94456
95881,-16937,-69976,94521
95886,-16937,-69867,94606
95979,-16880,-69811,94745
95944,-17042,-69963,94634
95948,-17081,-70012,94589
95981,-16832,-69941,94501
95848,-16891,-70019,94241
95925,-16891,-70034,94259
95956,-16890,-70045,94277
95953,-16889,-70041,94333
95938,-16821,-70049,94300
95881,-16869,-70063,94161
95885,-16812,-70085,94213
95928,-16782,-70051,94256
95944,-16777,-69986,94384
96006,-16760,-69925,94383
95929,-16894,-69975,94233
96182,-16663,-69754,94455
96025,-16852,-69947,94241
95941,-16911,-70015,94194
95998,-16868,-70021,94262
96068,-16804,-69940,94365
95876,-16917,-69987,94330
95876,-16917,-69987,94330
95976,-16823,-69897,94465
96044,-16811,-69825,94490
95814,-17074,-70077,94206
95839,-17012,-70028,94224
95913,-16890,-69900,94394
95886,-16967,-69929,94388
95888,-16935,-69946,94375
95906,-16923,-70014,94403
95906,-16923,-70014,94403
95930,-16924,-69944,94398
95840,-17014,-70009,94249
95858,-17044,-70043,94252
95902,-17035,-70004,94250
95827,-17117,-70056,94184
95913,-16997,-69932,94284
95916,-16931,-69940,94322
95902,-16912,-69958,94266
95813,-16908,-69867,94284
95813,-16908,-69867,94284
95654,-17061,-70009,94056
95682,-17049,-70017,94124
95682,-17049,-70017,94124
95880,-16866,-69851,94351
95936,-16832,-69808,94361
95800,-16949,-69914,94193
95825,-16857,-69877,94236
95837,-16881,-69888,94224
95775,-16877,-69917,94203
95784,-16829,-69923,94233
95759,-16830,-69941,94253
95959,-16699,-69802,94428
96017,-16597,-69737,94461
95843,-16751,-69908,94214
95973,-16670,-69825,94316
95901,-16762,-69912,94228
95835,-16807,-69971,94225
95926,-16719,-69911,94328
95975,-16701,-69903,94272
95874,-16757,-69981,94164
95741,-16844,-70072,94056
95907,-16741,-69992,94149
95966,-16679,-69976,94207
95836,-16829,-70146,94021
95700,-16997,-70332,93827
95828,-16827,-70176,93914
95868,-16782,-70081,94046
95878,-16776,-70026,94025
95933,-16653,-69964,94149
95816,-16759,-70004,94076
95687,-16936,-70157,93896
95834,-16751,-70014,94076
95924,-16658,-69947,94156
95806,-16771,-70082,94032
95665,-16966,-70239,93815
95842,-16801,-70094,93961
95842,-16801,-70094,93961
95890,-16732,-70042,93984
95868,-16699,-70043,94036
95808,-16694,-70062,94019
95868,-16683,-70044,93973
95792,-16727,-70085,93929
95668,-16851,-70186,93812
95866,-16669,-70034,93944
96114,-16463,-69797,94206
96094,-16461,-69788,94264
95889,-16746,-69992,94100
95804,-16874,-70096,94163
95877,-16829,-70012,94364
95793,-16915,-70002,94477
95676,-17001,-69908,94509
95731,-16939,-69793,94688
95667,-17063,-69808,94796
95644,-17052,-69738,94991
95729,-16925,-69389,95306
95526,-16942,-69229,95354
95208,-16967,-69040,95412
95044,-16847,-68729,95565
94650,-16923,-68706,95320
94714,-16794,-68631,95354
94768,-16817,-68706,95236
94601,-16888,-68951,94896
94582,-16886,-69053,94542
94751,-16697,-69078,94334
95015,-16461,-69141,94124
94979,-16456,-69396,93599
95029,-16306,-69506,93273
94998,-16224,-69581,93029
95005,-16239,-69739,92799
95216,-16200,-69849,92786
95310,-16262,-69993,92858
95407,-16320,-70053,92936
95473,-16559,-70153,93073
95473,-16559,-70153,93073
95579,-16606,-70152,93144
95746,-16501,-70080,93301
95733,-16472,-70079,93401
95624,-16634,-70167,93365
95688,-16564,-70084,93508
95716,-16534,-70016,93599
95679,-16639,-70052,93558
95687,-16651,-70064,93573
95651,-16759,-70151,93489
95729,-16675,-70111,93564
95883,-16519,-69976,93713
95893,-16526,-70037,93663
95691,-16697,-70229,93512
95703,-16731,-70253,93453
95779,-16632,-70141,93511
95743,-16632,-70152,93518
95864,-16556,-70096,93599
95844,-16586,-70160,93477
96073,-16394,-70012,93721
96016,-16437,-70049,93648
95754,-16666,-70279,93393
95777,-16652,-70217,93427
95727,-16709,-70278,93405
95618,-16815,-70371,93326
95774,-16613,-70174,93539
95686,-16687,-70192,93488
95719,-16571,-70142,93555
95739,-16590,-70143,93599
95698,-16701,-70207,93599
95796,-16573,-70137,93665
95786,-16591,-70127,93616
95843,-16544,-70082,93648
95787,-16580,-70131,93575
95564,-16795,-70317,93338
95660,-16654,-70214,93520
95628,-16666,-70272,93517
95697,-16607,-70137,93585
95725,-16612,-70109,93591
95734,-16633,-70126,93587
95707,-16662,-70142,93488
95780,-16591,-70007,93558
95958,-16414,-69887,93698
95764,-16604,-70111,93473
95679,-16649,-70151,93429
95729,-16582,-70110,93532
95543,-16797,-70265,93304
95708,-16545,-70119,93559
95708,-16545,-70119,93559
95781,-16526,-70098,93611
95846,-16454,-70044,93679
95760,-16575,-70107,93530
95886,-16485,-70007,93601
95917,-16491,-69995,93545
95593,-16721,-70222,93284
95828,-16481,-69970,93595
95776,-16581,-70007,93488
95709,-16647,-70099,93458
95736,-16649,-70126,93461
95704,-16673,-70157,93434
95771,-16611,-70063,93430
95796,-16631,-70096,93361
95768,-16626,-70069,93346
95653,-16654,-70090,93265
95641,-16596,-70071,93309
95669,-16533,-69990,93431
95703,-16518,-69972,93479
95620,-16540,-70022,93417
95591,-16595,-69991,93445
95698,-16534,-69961,93513
95699,-16565,-69957,93411
95616,-16667,-70016,93308
95543,-16724,-70031,93283
95534,-16657,-69974,93293
95556,-16546,-69919,93444
95676,-16478,-69860,93539
95659,-16488,-69832,93536
95550,-16601,-69907,93458
95596,-16617,-69894,93481
95486,-16730,-69987,93354
95333,-16891,-70157,93179
95537,-16662,-69986,93348
95463,-16682,-69997,93232
95532,-16528,-69876,93337
95532,-16528,-69876,93337
95537,-16510,-69846,93351
95385,-16634,-69903,93269
95427,-16637,-69888,93319
95492,-16668,-69868,93423
95595,-16566,-69787,93449
95814,-16334,-69572,93612
95577,-16554,-69741,93372
95461,-16559,-69770,93271
95649,-16365,-69507,93473
95485,-16481,-69599,93350
95546,-16426,-69524,93559
95421,-16542,-69659,93533
95319,-16619,-69709,93489
95250,-16549,-69741,93281
95188,-16440,-69802,93004
95298,-16397,-69805,93062
95322,-16450,-69801,93119
95277,-16567,-69864,93093
95296,-16512,-69801,93189
95369,-16356,-69742,93210
95217,-16502,-69851,93074
95182,-16491,-69829,93068
95253,-16420,-69731,93146
95263,-16447,-69686,93164
95300,-16493,-69667,93178
95361,-16432,-69606,93230
95310,-16529,-69721,93079
95227,-16641,-69832,92973
95365,-16543,-69751,93083
95519,-16349,-69583,93264
95304,-16529,-69741,93057
95333,-16496,-69711,93121
95286,-16495,-69690,93077
95295,-16545,-69759,93053
95377,-16522,-69711,93133
95521,-16404,-69614,93303
95466,-16484,-69697,93131
95668,-16320,-69582,93312
95721,-16249,-69500,93363
95499,-16437,-69709,93169
95399,-16517,-69802,93067
95392,-16536,-69792,93053
95398,-16557,-69746,93097
95388,-16549,-69755,93156
95408,-16566,-69749,93128
95629,-16409,-69534,93321
95494,-16572,-69772,93055
95581,-16482,-69774,93161
95513,-16592,-69906,93086
95597,-16466,-69796,93246
95656,-16369,-69730,93352
95500,-16554,-69886,93131
95469,-16556,-69882,93071
95434,-16544,-69894,93044
95449,-16516,-69886,93073
95569,-16464,-69873,93185
95553,-16517,-69922,93071
95571,-16484,-69916,93088
95575,-16464,-69902,93071
95548,-16467,-69990,93021
95603,-16372,-69915,93160
95526,-16498,-70028,92994
95528,-16485,-70024,92941
95520,-16447,-69984,92981
95537,-16462,-70003,92969
95559,-16512,-69984,92966
95590,-16501,-69936,92912
95599,-16450,-69939,92934
95776,-16266,-69831,93105
95689,-16369,-69896,93121
95451,-16615,-70055,92871
95483,-16537,-70032,92931
95505,-16481,-70012,92946
95541,-16486,-69984,92954
95568,-16459,-69983,92971
95766,-16296,-69851,93168
95716,-16376,-69942,93092
95471,-16631,-70202,92768
95592,-16469,-70086,92835
95746,-16283,-69901,92988
95691,-16320,-69935,92944
95487,-16450,-70017,92782
95503,-16456,-70012,92803
95477,-16464,-70035,92779
95439,-16506,-70020,92786
95598,-16431,-69910,92886
95583,-16451,-69954,92854
95469,-16539,-70030,92733
95594,-16399,-69947,92824
95569,-16445,-70014,92791
95653,-16404,-69925,92875
95571,-16451,-69994,92840
95490,-16475,-70013,92751
